corte_id,timestamp,porcentaje_contado,candidato,votos,porcentaje,partido
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,2637,22.905,RENOVACIÓN POPULAR
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,JORGE NIETO MONTESINOS,1838,15.965,PARTIDO DEL BUEN GOBIERNO
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,KEIKO SOFIA FUJIMORI HIGUCHI,1610,13.984,FUERZA POPULAR
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,CARLOS GONSALO ALVAREZ LOAYZA,1198,10.406,PARTIDO PAÍS PARA TODOS
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,RICARDO PABLO BELMONT CASSINELLI,1019,8.851,PARTIDO CÍVICO OBRAS
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,PABLO ALFONSO LOPEZ CHAU NAVA,848,7.366,AHORA NACIÓN - AN
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,MARIA SOLEDAD PEREZ TELLO,598,5.194,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO"
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,315,2.736,PARTIDO SICREO
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,ROBERTO HELBERT SANCHEZ PALOMINO,261,2.267,JUNTOS POR EL PERÚ
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,LUIS FERNANDO OLIVERA VEGA,170,1.477,PARTIDO FRENTE DE LA ESPERANZA 2021
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,PITTER ENRIQUE VALDERRAMA PEÑA,109,0.947,PARTIDO APRISTA PERUANO
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,ROSARIO DEL PILAR FERNANDEZ BAZAN,95,0.825,UN CAMINO DIFERENTE
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,GEORGE PATRICK FORSYTH SOMMER,77,0.669,PARTIDO DEMOCRÁTICO SOMOS PERÚ
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,JOSE LEON LUNA GALVEZ,73,0.634,PODEMOS PERÚ
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,ROBERTO ENRIQUE CHIABRA LEON,69,0.599,UNIDAD NACIONAL
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,RONALD DARWIN ATENCIO SOTOMAYOR,61,0.53,ALIANZA ELECTORAL VENCEREMOS
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,HERBERT CALLER GUTIERREZ,60,0.521,PARTIDO PATRIÓTICO DEL PERÚ
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,WOLFGANG MARIO GROZO COSTA,59,0.512,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,MESIAS ANTONIO GUEVARA AMASIFUEN,56,0.486,PARTIDO MORADO
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,YONHY LESCANO ANCIETA,49,0.426,PARTIDO POLÍTICO COOPERACIÓN POPULAR
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,CESAR ACUÑA PERALTA,45,0.391,ALIANZA PARA EL PROGRESO
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,MARIO ENRIQUE VIZCARRA CORNEJO,40,0.347,PARTIDO POLÍTICO PERÚ PRIMERO
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,VLADIMIR ROY CERRON ROJAS,32,0.278,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,CHARLIE CARRASCO SALAZAR,31,0.269,PARTIDO DEMÓCRATA UNIDO PERÚ
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,RAFAEL JORGE BELAUNDE LLOSA,27,0.235,LIBERTAD POPULAR
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,ALEX GONZALES CASTILLO,25,0.217,PARTIDO DEMÓCRATA VERDE
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,JOSE DANIEL WILLIAMS ZAPATA,23,0.2,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,PAUL DAVIS JAIMES BLANCO,19,0.165,PROGRESEMOS
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,14,0.122,PARTIDO POLÍTICO PERÚ ACCIÓN
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,FIORELLA GIANNINA MOLINELLI ARISTONDO,14,0.122,FUERZA Y LIBERTAD
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,13,0.113,FE EN EL PERÚ
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,NAPOLEON BECERRA GARCIA,7,0.061,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,ARMANDO JOAQUIN MASSE FERNANDEZ,6,0.052,PARTIDO DEMOCRATICO FEDERAL
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,CARLOS ERNESTO JAICO CARRANZA,6,0.052,PERÚ MODERNO
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,ANTONIO ORTIZ VILLANO,5,0.043,SALVEMOS AL PERÚ
2026-04-12T19:30:09,2026-04-12T19:30:09,0.075,WALTER GILMER CHIRINOS PURIZAGA,4,0.035,PARTIDO POLÍTICO PRIN
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,17791,25.099,RENOVACIÓN POPULAR
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,JORGE NIETO MONTESINOS,11698,16.503,PARTIDO DEL BUEN GOBIERNO
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,KEIKO SOFIA FUJIMORI HIGUCHI,10799,15.235,FUERZA POPULAR
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,CARLOS GONSALO ALVAREZ LOAYZA,6039,8.52,PARTIDO PAÍS PARA TODOS
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,RICARDO PABLO BELMONT CASSINELLI,5520,7.787,PARTIDO CÍVICO OBRAS
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,PABLO ALFONSO LOPEZ CHAU NAVA,4747,6.697,AHORA NACIÓN - AN
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,MARIA SOLEDAD PEREZ TELLO,3413,4.815,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO"
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,2535,3.576,PARTIDO SICREO
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,ROBERTO HELBERT SANCHEZ PALOMINO,1558,2.198,JUNTOS POR EL PERÚ
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,LUIS FERNANDO OLIVERA VEGA,847,1.195,PARTIDO FRENTE DE LA ESPERANZA 2021
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,PITTER ENRIQUE VALDERRAMA PEÑA,697,0.983,PARTIDO APRISTA PERUANO
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,JOSE LEON LUNA GALVEZ,468,0.66,PODEMOS PERÚ
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,ROBERTO ENRIQUE CHIABRA LEON,448,0.632,UNIDAD NACIONAL
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,GEORGE PATRICK FORSYTH SOMMER,412,0.581,PARTIDO DEMOCRÁTICO SOMOS PERÚ
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,MESIAS ANTONIO GUEVARA AMASIFUEN,388,0.547,PARTIDO MORADO
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,HERBERT CALLER GUTIERREZ,380,0.536,PARTIDO PATRIÓTICO DEL PERÚ
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,WOLFGANG MARIO GROZO COSTA,336,0.474,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,YONHY LESCANO ANCIETA,319,0.45,PARTIDO POLÍTICO COOPERACIÓN POPULAR
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,CESAR ACUÑA PERALTA,299,0.422,ALIANZA PARA EL PROGRESO
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,RONALD DARWIN ATENCIO SOTOMAYOR,269,0.379,ALIANZA ELECTORAL VENCEREMOS
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,MARIO ENRIQUE VIZCARRA CORNEJO,266,0.375,PARTIDO POLÍTICO PERÚ PRIMERO
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,CHARLIE CARRASCO SALAZAR,244,0.344,PARTIDO DEMÓCRATA UNIDO PERÚ
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,ROSARIO DEL PILAR FERNANDEZ BAZAN,212,0.299,UN CAMINO DIFERENTE
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,PAUL DAVIS JAIMES BLANCO,192,0.271,PROGRESEMOS
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,RAFAEL JORGE BELAUNDE LLOSA,178,0.251,LIBERTAD POPULAR
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,VLADIMIR ROY CERRON ROJAS,149,0.21,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,JOSE DANIEL WILLIAMS ZAPATA,148,0.209,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,ALEX GONZALES CASTILLO,144,0.203,PARTIDO DEMÓCRATA VERDE
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,FIORELLA GIANNINA MOLINELLI ARISTONDO,81,0.114,FUERZA Y LIBERTAD
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,72,0.102,PARTIDO POLÍTICO PERÚ ACCIÓN
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,57,0.08,FE EN EL PERÚ
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,ARMANDO JOAQUIN MASSE FERNANDEZ,44,0.062,PARTIDO DEMOCRATICO FEDERAL
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,CARLOS ERNESTO JAICO CARRANZA,38,0.054,PERÚ MODERNO
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,WALTER GILMER CHIRINOS PURIZAGA,36,0.051,PARTIDO POLÍTICO PRIN
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,ANTONIO ORTIZ VILLANO,31,0.044,SALVEMOS AL PERÚ
2026-04-12T19:50:20,2026-04-12T19:50:20,0.389,NAPOLEON BECERRA GARCIA,29,0.041,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,29149,25.481,RENOVACIÓN POPULAR
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,JORGE NIETO MONTESINOS,18869,16.495,PARTIDO DEL BUEN GOBIERNO
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,KEIKO SOFIA FUJIMORI HIGUCHI,17421,15.229,FUERZA POPULAR
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,CARLOS GONSALO ALVAREZ LOAYZA,9494,8.299,PARTIDO PAÍS PARA TODOS
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,RICARDO PABLO BELMONT CASSINELLI,8812,7.703,PARTIDO CÍVICO OBRAS
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,PABLO ALFONSO LOPEZ CHAU NAVA,7603,6.646,AHORA NACIÓN - AN
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,MARIA SOLEDAD PEREZ TELLO,5467,4.779,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO"
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,4063,3.552,PARTIDO SICREO
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,ROBERTO HELBERT SANCHEZ PALOMINO,2520,2.203,JUNTOS POR EL PERÚ
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,LUIS FERNANDO OLIVERA VEGA,1385,1.211,PARTIDO FRENTE DE LA ESPERANZA 2021
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,PITTER ENRIQUE VALDERRAMA PEÑA,1111,0.971,PARTIDO APRISTA PERUANO
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,JOSE LEON LUNA GALVEZ,737,0.644,PODEMOS PERÚ
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,ROBERTO ENRIQUE CHIABRA LEON,732,0.64,UNIDAD NACIONAL
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,GEORGE PATRICK FORSYTH SOMMER,678,0.593,PARTIDO DEMOCRÁTICO SOMOS PERÚ
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,MESIAS ANTONIO GUEVARA AMASIFUEN,635,0.555,PARTIDO MORADO
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,HERBERT CALLER GUTIERREZ,626,0.547,PARTIDO PATRIÓTICO DEL PERÚ
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,WOLFGANG MARIO GROZO COSTA,545,0.476,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,YONHY LESCANO ANCIETA,520,0.455,PARTIDO POLÍTICO COOPERACIÓN POPULAR
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,CESAR ACUÑA PERALTA,465,0.406,ALIANZA PARA EL PROGRESO
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,RONALD DARWIN ATENCIO SOTOMAYOR,434,0.379,ALIANZA ELECTORAL VENCEREMOS
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,MARIO ENRIQUE VIZCARRA CORNEJO,432,0.378,PARTIDO POLÍTICO PERÚ PRIMERO
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,CHARLIE CARRASCO SALAZAR,387,0.338,PARTIDO DEMÓCRATA UNIDO PERÚ
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,PAUL DAVIS JAIMES BLANCO,317,0.277,PROGRESEMOS
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,ROSARIO DEL PILAR FERNANDEZ BAZAN,289,0.253,UN CAMINO DIFERENTE
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,RAFAEL JORGE BELAUNDE LLOSA,281,0.246,LIBERTAD POPULAR
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,ALEX GONZALES CASTILLO,263,0.23,PARTIDO DEMÓCRATA VERDE
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,JOSE DANIEL WILLIAMS ZAPATA,260,0.227,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,VLADIMIR ROY CERRON ROJAS,252,0.22,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,FIORELLA GIANNINA MOLINELLI ARISTONDO,134,0.117,FUERZA Y LIBERTAD
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,130,0.114,PARTIDO POLÍTICO PERÚ ACCIÓN
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,97,0.085,FE EN EL PERÚ
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,ARMANDO JOAQUIN MASSE FERNANDEZ,69,0.06,PARTIDO DEMOCRATICO FEDERAL
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,WALTER GILMER CHIRINOS PURIZAGA,67,0.059,PARTIDO POLÍTICO PRIN
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,CARLOS ERNESTO JAICO CARRANZA,54,0.047,PERÚ MODERNO
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,ANTONIO ORTIZ VILLANO,51,0.045,SALVEMOS AL PERÚ
2026-04-12T19:55:30,2026-04-12T19:55:30,0.616,NAPOLEON BECERRA GARCIA,45,0.039,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,83641,24.783,RENOVACIÓN POPULAR
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,JORGE NIETO MONTESINOS,55802,16.534,PARTIDO DEL BUEN GOBIERNO
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,KEIKO SOFIA FUJIMORI HIGUCHI,52563,15.574,FUERZA POPULAR
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,CARLOS GONSALO ALVAREZ LOAYZA,28016,8.301,PARTIDO PAÍS PARA TODOS
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,RICARDO PABLO BELMONT CASSINELLI,26056,7.72,PARTIDO CÍVICO OBRAS
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,PABLO ALFONSO LOPEZ CHAU NAVA,22678,6.72,AHORA NACIÓN - AN
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,MARIA SOLEDAD PEREZ TELLO,16089,4.767,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO"
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,12645,3.747,PARTIDO SICREO
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,ROBERTO HELBERT SANCHEZ PALOMINO,7551,2.237,JUNTOS POR EL PERÚ
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,LUIS FERNANDO OLIVERA VEGA,3989,1.182,PARTIDO FRENTE DE LA ESPERANZA 2021
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,PITTER ENRIQUE VALDERRAMA PEÑA,3115,0.923,PARTIDO APRISTA PERUANO
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,JOSE LEON LUNA GALVEZ,2349,0.696,PODEMOS PERÚ
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,ROBERTO ENRIQUE CHIABRA LEON,2220,0.658,UNIDAD NACIONAL
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,GEORGE PATRICK FORSYTH SOMMER,2105,0.624,PARTIDO DEMOCRÁTICO SOMOS PERÚ
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,MESIAS ANTONIO GUEVARA AMASIFUEN,1823,0.54,PARTIDO MORADO
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,HERBERT CALLER GUTIERREZ,1794,0.532,PARTIDO PATRIÓTICO DEL PERÚ
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,YONHY LESCANO ANCIETA,1593,0.472,PARTIDO POLÍTICO COOPERACIÓN POPULAR
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,WOLFGANG MARIO GROZO COSTA,1569,0.465,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,CESAR ACUÑA PERALTA,1368,0.405,ALIANZA PARA EL PROGRESO
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,MARIO ENRIQUE VIZCARRA CORNEJO,1330,0.394,PARTIDO POLÍTICO PERÚ PRIMERO
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,CHARLIE CARRASCO SALAZAR,1226,0.363,PARTIDO DEMÓCRATA UNIDO PERÚ
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,RONALD DARWIN ATENCIO SOTOMAYOR,1165,0.345,ALIANZA ELECTORAL VENCEREMOS
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,PAUL DAVIS JAIMES BLANCO,971,0.288,PROGRESEMOS
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,RAFAEL JORGE BELAUNDE LLOSA,846,0.251,LIBERTAD POPULAR
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,ALEX GONZALES CASTILLO,778,0.231,PARTIDO DEMÓCRATA VERDE
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,JOSE DANIEL WILLIAMS ZAPATA,775,0.23,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,VLADIMIR ROY CERRON ROJAS,750,0.222,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,ROSARIO DEL PILAR FERNANDEZ BAZAN,641,0.19,UN CAMINO DIFERENTE
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,420,0.124,PARTIDO POLÍTICO PERÚ ACCIÓN
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,FIORELLA GIANNINA MOLINELLI ARISTONDO,402,0.119,FUERZA Y LIBERTAD
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,ALVARO GONZALO PAZ DE LA BARRA FREIGEIRO,293,0.087,FE EN EL PERÚ
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,ARMANDO JOAQUIN MASSE FERNANDEZ,262,0.078,PARTIDO DEMOCRATICO FEDERAL
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,WALTER GILMER CHIRINOS PURIZAGA,204,0.06,PARTIDO POLÍTICO PRIN
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,CARLOS ERNESTO JAICO CARRANZA,181,0.054,PERÚ MODERNO
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,NAPOLEON BECERRA GARCIA,152,0.045,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ
2026-04-12T20:32:35,2026-04-12T20:32:35,1.759,ANTONIO ORTIZ VILLANO,133,0.039,SALVEMOS AL PERÚ
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,RAFAEL BERNARDO LÓPEZ ALIAGA CAZORLA,182456,23.467,RENOVACIÓN POPULAR
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,JORGE NIETO MONTESINOS,128160,16.484,PARTIDO DEL BUEN GOBIERNO
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,KEIKO SOFIA FUJIMORI HIGUCHI,125231,16.107,FUERZA POPULAR
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,CARLOS GONSALO ALVAREZ LOAYZA,65789,8.462,PARTIDO PAÍS PARA TODOS
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,RICARDO PABLO BELMONT CASSINELLI,61742,7.941,PARTIDO CÍVICO OBRAS
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,PABLO ALFONSO LOPEZ CHAU NAVA,52575,6.762,AHORA NACIÓN - AN
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,MARIA SOLEDAD PEREZ TELLO,36633,4.712,"PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO"
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,ALFONSO CARLOS ESPA Y GARCES-ALVEAR,30299,3.897,PARTIDO SICREO
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,ROBERTO HELBERT SANCHEZ PALOMINO,18141,2.333,JUNTOS POR EL PERÚ
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,LUIS FERNANDO OLIVERA VEGA,9618,1.237,PARTIDO FRENTE DE LA ESPERANZA 2021
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,PITTER ENRIQUE VALDERRAMA PEÑA,6933,0.892,PARTIDO APRISTA PERUANO
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,JOSE LEON LUNA GALVEZ,5778,0.743,PODEMOS PERÚ
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,GEORGE PATRICK FORSYTH SOMMER,5062,0.651,PARTIDO DEMOCRÁTICO SOMOS PERÚ
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,ROBERTO ENRIQUE CHIABRA LEON,5043,0.649,UNIDAD NACIONAL
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,HERBERT CALLER GUTIERREZ,4425,0.569,PARTIDO PATRIÓTICO DEL PERÚ
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,MESIAS ANTONIO GUEVARA AMASIFUEN,4202,0.54,PARTIDO MORADO
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,YONHY LESCANO ANCIETA,3783,0.487,PARTIDO POLÍTICO COOPERACIÓN POPULAR
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,WOLFGANG MARIO GROZO COSTA,3656,0.47,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,CESAR ACUÑA PERALTA,3409,0.438,ALIANZA PARA EL PROGRESO
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,MARIO ENRIQUE VIZCARRA CORNEJO,3268,0.42,PARTIDO POLÍTICO PERÚ PRIMERO
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,CHARLIE CARRASCO SALAZAR,2949,0.379,PARTIDO DEMÓCRATA UNIDO PERÚ
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,RONALD DARWIN ATENCIO SOTOMAYOR,2613,0.336,ALIANZA ELECTORAL VENCEREMOS
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,PAUL DAVIS JAIMES BLANCO,2356,0.303,PROGRESEMOS
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,RAFAEL JORGE BELAUNDE LLOSA,1998,0.257,LIBERTAD POPULAR
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,ALEX GONZALES CASTILLO,1755,0.226,PARTIDO DEMÓCRATA VERDE
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,VLADIMIR ROY CERRON ROJAS,1738,0.224,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,JOSE DANIEL WILLIAMS ZAPATA,1687,0.217,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,ROSARIO DEL PILAR FERNANDEZ BAZAN,1360,0.175,UN CAMINO DIFERENTE
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,FRANCISCO ERNESTO DIEZ-CANSECO TÁVARA,1016,0.131,PARTIDO POLÍTICO PERÚ ACCIÓN
2026-04-12T20:42:36,2026-04-12T20:42:36,4.006,FIORELLA GIANNINA MOLINELLI ARISTONDO,930,0.12,FUERZA Y LIBERTAD
